task,robot,rep,bucket,state,dist,outcome,duration_s
stack_block,rm65,20,BUCKET2_判据失败,18/18,0.0494,passed,4.597
stack_block,rm65,21,BUCKET1_早期IK失败,6/18,,passed,4.414
stack_block,rm65,22,BUCKET2_判据失败,18/18,0.0328,passed,4.477
stack_block,rm65,23,BUCKET1_早期IK失败,6/18,,passed,4.51
stack_block,rm65,24,BUCKET1_早期IK失败,10/18,,passed,4.645
stack_block,rm65,25,BUCKET2_判据失败,18/18,0.0279,passed,4.645
stack_block,rm65,26,BUCKET1_早期IK失败,6/18,,passed,4.561
stack_block,rm65,27,BUCKET2_判据失败,18/18,0.0378,passed,4.786
stack_block,rm65,28,SUCCESS,完成状态: 18/18,0.0196,passed,4.68
stack_block,rm65,29,BUCKET2_判据失败,18/18,0.0337,passed,4.789
stack_block,rm65,30,BUCKET2_判据失败,18/18,0.041,passed,4.359
stack_block,rm65,31,SUCCESS,完成状态: 18/18,0.0093,passed,4.414
stack_block,rm65,32,BUCKET1_早期IK失败,1/18,,passed,4.283
stack_block,rm65,33,SUCCESS,完成状态: 18/18,0.0053,passed,4.737
stack_block,rm65,34,BUCKET2_判据失败,18/18,0.0397,passed,4.583
stack_block,rm65,35,BUCKET2_判据失败,18/18,0.059,passed,4.695
stack_block,rm65,36,BUCKET2_判据失败,18/18,0.0355,passed,4.536
stack_block,rm65,37,BUCKET1_早期IK失败,14/18,,passed,4.284
stack_block,rm65,38,BUCKET1_早期IK失败,5/18,,passed,4.416
stack_block,rm65,39,BUCKET1_早期IK失败,0/18,,passed,4.218
stack_block,rm65,40,BUCKET2_判据失败,18/18,0.0182,passed,4.796
stack_block,rm65,41,SUCCESS,完成状态: 18/18,0.0102,passed,4.688
stack_block,rm65,42,BUCKET2_判据失败,18/18,0.0503,passed,4.399
stack_block,rm65,43,BUCKET1_早期IK失败,14/18,,passed,4.685
stack_block,rm65,44,BUCKET2_判据失败,18/18,0.0024,passed,4.401
stack_block,rm65,45,BUCKET2_判据失败,18/18,0.0097,passed,4.461
stack_block,rm65,46,BUCKET1_早期IK失败,1/18,,passed,4.433
stack_block,rm65,47,BUCKET2_判据失败,18/18,0.0345,passed,4.434
stack_block,rm65,48,BUCKET1_早期IK失败,6/18,,passed,4.092
stack_block,rm65,49,BUCKET2_判据失败,18/18,0.0346,passed,4.27
stack_block,rm65,50,BUCKET2_判据失败,18/18,0.0433,passed,4.505
stack_block,ur5e,1,BUCKET1_早期IK失败,10/18,,passed,4.369
stack_block,ur5e,2,SUCCESS,完成状态: 18/18,0.0042,passed,4.618
stack_block,ur5e,3,SUCCESS,完成状态: 18/18,0.0024,passed,4.553
stack_block,ur5e,4,SUCCESS,完成状态: 18/18,0.0008,passed,4.742
stack_block,ur5e,5,SUCCESS,完成状态: 18/18,0.0096,passed,4.464
stack_block,ur5e,6,SUCCESS,完成状态: 18/18,0.0056,passed,4.656
stack_block,ur5e,7,BUCKET1_早期IK失败,1/18,,passed,4.756
stack_block,ur5e,8,BUCKET1_早期IK失败,6/18,,passed,5.404
stack_block,ur5e,9,SUCCESS,完成状态: 18/18,0.0037,passed,4.688
stack_block,ur5e,10,SUCCESS,完成状态: 18/18,0.0053,passed,4.413
stack_block,ur5e,11,SUCCESS,完成状态: 18/18,0.0026,passed,4.651
stack_block,ur5e,12,SUCCESS,完成状态: 18/18,0.0101,passed,4.648
stack_block,ur5e,13,BUCKET1_早期IK失败,1/18,,passed,4.554
stack_block,ur5e,14,BUCKET1_早期IK失败,1/18,,passed,4.489
stack_block,ur5e,15,BUCKET1_早期IK失败,10/18,,passed,4.619
stack_block,ur5e,16,BUCKET1_早期IK失败,1/18,,passed,4.579
stack_block,ur5e,17,SUCCESS,完成状态: 18/18,0.0062,passed,4.908
stack_block,ur5e,18,BUCKET1_早期IK失败,1/18,,passed,4.505
stack_block,ur5e,19,BUCKET1_早期IK失败,1/18,,passed,5.091
stack_block,ur5e,20,BUCKET1_早期IK失败,1/18,,passed,4.85
stack_block,ur5e,21,SUCCESS,完成状态: 18/18,0.0054,passed,4.636
stack_block,ur5e,22,SUCCESS,完成状态: 18/18,0.0073,passed,4.795
stack_block,ur5e,23,BUCKET1_早期IK失败,1/18,,passed,4.345
stack_block,ur5e,24,BUCKET1_早期IK失败,1/18,,passed,4.711
stack_block,ur5e,25,BUCKET1_早期IK失败,1/18,,passed,4.71
stack_block,ur5e,26,SUCCESS,完成状态: 18/18,0.0081,passed,4.672
stack_block,ur5e,27,SUCCESS,完成状态: 18/18,0.0084,passed,4.467
stack_block,ur5e,28,BUCKET2_判据失败,18/18,0.035,passed,4.685
stack_block,ur5e,29,SUCCESS,完成状态: 18/18,0.0051,passed,4.726
stack_block,ur5e,30,SUCCESS,完成状态: 18/18,0.0043,passed,5.063
stack_block,ur5e,31,BUCKET1_早期IK失败,10/18,,passed,4.869
stack_block,ur5e,32,SUCCESS,完成状态: 18/18,0.0044,passed,4.986
stack_block,ur5e,33,BUCKET1_早期IK失败,10/18,,passed,4.444
stack_block,ur5e,34,SUCCESS,完成状态: 18/18,0.0066,passed,4.617
stack_block,ur5e,35,BUCKET1_早期IK失败,10/18,,passed,5.142
stack_block,ur5e,36,SUCCESS,完成状态: 18/18,0.0016,passed,4.133
stack_block,ur5e,37,BUCKET2_判据失败,18/18,0.0351,passed,4.802
stack_block,ur5e,38,SUCCESS,完成状态: 18/18,0.0071,passed,4.647
stack_block,ur5e,39,BUCKET2_判据失败,18/18,0.0355,passed,4.346
stack_block,ur5e,40,BUCKET1_早期IK失败,10/18,,passed,4.262
stack_block,ur5e,41,BUCKET1_早期IK失败,1/18,,passed,3.914
stack_block,ur5e,42,SUCCESS,完成状态: 18/18,0.0098,passed,4.583
stack_block,ur5e,43,SUCCESS,完成状态: 18/18,0.0068,passed,4.544
stack_block,ur5e,44,SUCCESS,完成状态: 18/18,0.0056,passed,4.249
stack_block,ur5e,45,SUCCESS,完成状态: 18/18,0.0061,passed,4.982
stack_block,ur5e,46,BUCKET1_早期IK失败,1/18,,passed,4.359
stack_block,ur5e,47,BUCKET1_早期IK失败,1/18,,passed,4.687
stack_block,ur5e,48,BUCKET1_早期IK失败,10/18,,passed,4.93
stack_block,ur5e,49,BUCKET1_早期IK失败,1/18,,passed,4.417
stack_block,ur5e,50,SUCCESS,完成状态: 18/18,0.0037,passed,4.882
stack_block,xarm7,1,BUCKET2_判据失败,18/18,0.2003,passed,4.463
stack_block,xarm7,2,BUCKET2_判据失败,18/18,0.0097,passed,4.719
stack_block,xarm7,3,BUCKET2_判据失败,18/18,0.0109,passed,4.514
stack_block,xarm7,4,BUCKET2_判据失败,18/18,0.0397,passed,4.554
stack_block,xarm7,5,BUCKET2_判据失败,18/18,0.0611,passed,4.722
stack_block,xarm7,6,BUCKET2_判据失败,18/18,0.0465,passed,4.497
stack_block,xarm7,7,BUCKET2_判据失败,18/18,0.0923,passed,4.468
stack_block,xarm7,8,BUCKET2_判据失败,18/18,0.1009,passed,4.566
stack_block,xarm7,9,BUCKET2_判据失败,18/18,0.0494,passed,4.577
stack_block,xarm7,10,BUCKET2_判据失败,18/18,0.0883,passed,4.669
stack_block,xarm7,11,BUCKET2_判据失败,18/18,0.0572,passed,4.549
stack_block,xarm7,12,SUCCESS,完成状态: 18/18,0.0072,passed,4.494
stack_block,xarm7,13,BUCKET2_判据失败,18/18,0.0445,passed,4.419
stack_block,xarm7,14,BUCKET2_判据失败,18/18,0.1043,passed,4.659
stack_block,xarm7,15,BUCKET2_判据失败,18/18,0.0387,passed,4.716
stack_block,xarm7,16,BUCKET2_判据失败,18/18,0.088,passed,4.67
stack_block,xarm7,17,BUCKET2_判据失败,18/18,0.0441,passed,4.819
stack_block,xarm7,18,BUCKET2_判据失败,18/18,0.0744,passed,4.433
stack_block,xarm7,19,BUCKET2_判据失败,18/18,0.0612,passed,4.717
stack_block,xarm7,20,BUCKET2_判据失败,18/18,0.1061,passed,4.733
stack_block,xarm7,21,BUCKET2_判据失败,18/18,0.009,passed,4.56
stack_block,xarm7,22,BUCKET2_判据失败,18/18,0.0107,passed,4.506
stack_block,xarm7,23,BUCKET2_判据失败,18/18,0.0056,passed,4.577
stack_block,xarm7,24,BUCKET2_判据失败,18/18,0.08,passed,4.44
stack_block,xarm7,25,BUCKET2_判据失败,18/18,0.0056,passed,4.549
stack_block,xarm7,26,BUCKET2_判据失败,18/18,0.0469,passed,4.628
stack_block,xarm7,27,BUCKET2_判据失败,18/18,0.061,passed,4.622
stack_block,xarm7,28,BUCKET2_判据失败,18/18,0.0601,passed,4.633
stack_block,xarm7,29,BUCKET2_判据失败,18/18,0.1365,passed,4.625
stack_block,xarm7,30,BUCKET2_判据失败,18/18,0.0541,passed,4.851
stack_block,xarm7,31,BUCKET2_判据失败,18/18,0.0337,passed,4.625
stack_block,xarm7,32,BUCKET2_判据失败,18/18,0.0441,passed,4.443
stack_block,xarm7,33,BUCKET2_判据失败,18/18,0.0118,passed,4.508
stack_block,xarm7,34,BUCKET2_判据失败,18/18,0.0651,passed,4.69
stack_block,xarm7,35,BUCKET2_判据失败,18/18,0.0518,passed,4.583
stack_block,xarm7,36,BUCKET2_判据失败,18/18,0.0577,passed,4.794
stack_block,xarm7,37,BUCKET2_判据失败,18/18,0.1396,passed,4.681
stack_block,xarm7,38,BUCKET2_判据失败,18/18,0.0613,passed,4.803
stack_block,xarm7,39,BUCKET2_判据失败,18/18,0.0599,passed,4.596
stack_block,xarm7,40,BUCKET2_判据失败,18/18,0.0755,passed,4.653
stack_block,xarm7,41,BUCKET2_判据失败,18/18,0.108,passed,4.457
stack_block,xarm7,42,BUCKET2_判据失败,18/18,0.0478,passed,4.537
stack_block,xarm7,43,BUCKET2_判据失败,18/18,0.0441,passed,4.659
stack_block,xarm7,44,BUCKET2_判据失败,18/18,0.056,passed,4.64
stack_block,xarm7,45,BUCKET2_判据失败,18/18,0.0426,passed,4.662
stack_block,xarm7,46,BUCKET2_判据失败,18/18,0.0442,passed,4.623
stack_block,xarm7,47,BUCKET2_判据失败,18/18,0.0807,passed,4.495
stack_block,xarm7,48,BUCKET2_判据失败,18/18,0.0757,passed,4.469
stack_block,xarm7,49,BUCKET2_判据失败,18/18,0.0093,passed,3.926
stack_block,xarm7,50,BUCKET2_判据失败,18/18,0.0411,passed,3.122
